Master.Id,Tweet,Cluster_labels
9.66401E+17,Morrow launches pain management app  tech industry addresses opioid crisis Great article claremcgrane via GeekWire digitaltherapeutics digitalhealth chronicpain,0
9.66402E+17,big Congratulations goes ATAPs Peer Advocates completing Peer Advocate training active members changing culture construction  beginning Feburary  ATAP unveiled newest tool combat opioid crisis  Peer Advocate ,0
9.66402E+17,Denver police union president linked immigration opioid crisis congressional hearing  think CannabisCommunity,0
9.66402E+17,VancouverPD MeghanAgosta HCWomen opioid crisis get farnworth stop red zoning train applicants build upstarts mini insites cuz poker rooms will work regent balmoral west live evict new laws,0
9.66402E+17,Recent ferderal legislation supports expansion digitalhealth solutions  Read impacts industry important businessinsider lauriebeaver ,0
9.66402E+17,case missed ,0
9.66402E+17,persuasive evidence ACA coverage expansion explains opioid epidemic  afrakt aaronecarroll,0
9.66402E+17, Prejudice addicts end epidemic  First  must meet people   new film follows three women fighting opioid crisis  herionenetflix,0
9.66402E+17,Morrow launches pain management app  tech industry addresses opioid crisis  RELATED  Health Tech Podcast  Psychologists become app developers help people kick addictions  ,0
9.66402E+17,Fun interview ComcastNewsmkrs KUTVHolly talking H  B   Voter Eligibility Amendments Opioid Crisis Education Curriculum appropriation  utpol utleg,0
9.66402E+17, county  community immune   Pa  AG says opioid crisis,0
9.66402E+17,know people struggling opioid addiction age   suffered issue early age  can change  nomoresecrets hopedealer opioid crisis StopTheShame,0
9.66402E+17,carolejames opioid crisis get farnworth stop red zoning train applicants build upstarts mini insites cuz poker rooms will work regent balmoral west live evict new laws,0
9.66402E+17,cost nation  s opioid crisis exceeded   trillion    new report concludes ,0
9.66403E+17,Reminder actual experts  WH hacks  recommend treatment addressing opioid crisis  one thinking good faith recommend gutting Medicaid,0
9.66403E+17, drsanjaygupta  hidden health care costs opioid crisis includes families  See opioid report  learn  HCIDC HCcosts WestHealth,0
9.66403E+17,sarahblyth nicholaschernen TerryLake opioid crisis get farnworth stop red zoning train applicants build upstarts mini insites cuz poker rooms will work regent balmoral west live evict new laws maynard mayor,0
9.66403E+17,City takes important step hold Big Pharma accountable opioid crisis ,0
9.66403E+17,help us get next goal  hold Sacklers PurduePharma accountable ShameOnSackler,0
9.66404E+17,MikePhillip CNNPolitics much democrats get big pharmacy    reason opioid crisis  outlaw Heroin addicts overdose ,0
9.66404E+17,senrobportman Isn  t opioid crisis yet  thought nations leading drug expert KellyannePolls top  ,2
9.66404E+17, America changing  America waking crisis  responsibility make mistakes  ve made past    elainemsheldon  Director HeroineNetflix,0
9.66404E+17,According SAMHSA   percent adults ages   substance misuse disorders workforce  America  s employers front lines addiction crisis  can powerful allies support seeking treatment ,0
9.66404E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66405E+17,GRC professionals can uncover insight root causes issues using data analytics  mapping  visualizations ,0
9.66405E+17, community immune   Pa  AG says opioid crisis,0
9.66405E+17, community immune   Pa  AG says opioid crisis,0
9.66405E+17,House Republicans Plan Legislative Hearings First Step Fight Opioid Crisis,0
9.66405E+17,resiman KurtSchlichter kerecz hughhewitt lot  However McPickles speaking directly opioid crisis  presently cocaine crisis ,0
9.66405E+17,loved one battling opioid use disorder  call Maryland Crisis Hotline   support treatment options visit,0
9.66405E+17, OPIOID REFUGEE CRISIS  CAUSES RECOMMENDATIONS revised      ThomasKlineMD,0
9.66405E+17,Lapp KevinWagnerPhD advancedcampaigning Republican Diane Black  running governor Tennessee plans tackle opioid crisis says nursing background gives different perspective situation ,0
9.66405E+17,Update    M federal grant help pregnant women fighting addiction via conmonitornews,0
9.66406E+17,USA Today Blaming Opioid Crisis Cannabis  ,0
9.66406E+17,Sadly letter spreads misinformation  fact Opioid recovery centers around New Hampshire closing due lack Funding GovChrisSununu  truth NH Federal Delegation working tirelessly get Federal Dollars help crisis NH LaconiaNH,0
9.66406E+17,colleague jshkatz asked panel experts fix opioid epidemic  Many thought Medicaid expansion help ,0
9.66406E+17,HHS Plans Track Prescribing Patterns Part Opioid Crisis Plan DRNews,0
9.66407E+17,ChrisCuomo  want respond exactly way want Chris   assume nothing well done  patient maybe focus attention help administration Opioid Crisis  Something good,0
9.66408E+17,Seeking answers opioid crisis summit  Pete Sessions waged war marijuana   limit GOP ignorance ,0
9.66408E+17,DanielMiessler soonerrick AskelBen DineshDSouza never seen drugs kill people drugs illegal  standards US doesn  t opioid crisis  people crisis ,0
9.66408E+17,Patients primary care alone  options hope opioid crisis  Thanks inspiring talk Dr  Yang  GatewayMed JCCchampions FTS QF,0
9.66408E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.66408E+17,uofcincy College Nursing playing critical role addressing opioid crisis thru opioidrelated education research efforts  Read great work UCNursing UChealthnews,0
9.66408E+17,Massachusetts first state U  S  declare opioid epidemic   Cheryl Juaire  Marlborough  lost son overdose  came platform call President declare national crisis  SOTU,0
9.66408E+17,asked Ohioans tackle opioid crisis  Boy respond ,0
9.66408E+17,mikepolkjr clevelanddotcom related news garbage also said  supposed solve opioid crisis  Make heroin illegal something  ,0
9.66409E+17,Oregonians like Julia Pinsky know well high costs opioid crisis  lost son Max overdose  focused moving Oregon forward proposed legislation will help state better respond epidemic  orpol,0
9.66409E+17,Featured  Heroin  e    first female Fire Chief West Virginia frontrow seat painkiller epidemic  story ,0
9.6641E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.6641E+17, Gov  Christie declares opioid drug abuse public health crisis ,2
9.6641E+17,four main sections website  including one dedicated opioid crisis  copolitics,0
9.6641E+17,Morrow launches pain management app  tech industry addresses opioid crisis,0
9.6641E+17,Read PublicHealthReports lessons past Big Tobacco litigations can help solve current opioid crisis,0
9.66411E+17,opioid epidemic gets worse  acupuncturists smell opportunity  SCAM altmed pseudoscience,0
9.66411E+17,PDXMobileMassag attacking wrong writer  See,0
9.66411E+17,TheMarkPantano worried guns texting  driving  opioid crisis kills kids guns  Get rid useless gun free zone stickers  place plain clothed officer schools  Kids want treated like adults also reminding us kids ,0
9.66412E+17,Acupuncture new weapon fighting US opioid crisis veteran vets oh honorservice,0
9.66412E+17,CNNPolitics just individual problem even security problem  Opioid crisis  illegal drug use  lack mental health programs  enough money student needs  much focus whites issue enough everything else ,0
9.66412E+17,addictiontweets OpioidEpidemic,0
9.66412E+17,TeamStradley Amen  opioid crisis killing young people don  t talk issue   m saying one important  numbers don  t lie young people overdose ,0
9.66412E+17,overdose crisis just opioids  important look one many complexities opioid epidemic ,0
9.66412E+17,AddictionChat drugsprison,0
9.66412E+17,sullydish intelligencer Except opioid crisis US phoenomenon caused ridiculous health care system  general malaise West   spot mate ,0
9.66412E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.66413E+17,TheFix opioidcrisis,0
9.66414E+17,Imagine   million spend  years tackling opioid crisis  breakdown visualization experts approach issue ,0
9.66414E+17,Camden County sues drug makers recoup millions spent fighting opioid crisis,2
9.66415E+17,MaggieAngst Association Counties conference Columbia  just TODAY  dialogue Opioid Crisis SC  will tweet mail real good info tonight ,0
9.66415E+17,Opioid crisis sparks innovative proposals fight epidemic  Fox News,0
9.66415E+17,Opioid Crisis  Together  families find answers learn cope via dailyhampgaz familysupport LCHope,0
9.66415E+17, nytimes asked  experts think big  realistically  solutions   billion spend five years address opioidcrisis  via jshkatz,0
9.66415E+17,   jk will another   light opioid crisis  policies frustrating us health crises  understandable necessary safeguards ,0
9.66416E+17,good read pain patients Drs ,0
9.66416E+17,Big Pharma Family Brought Us Opioid Crisis,0
9.66416E+17, America  s socalled  opioid overdose epidemic  may accurately defined kind  multiple drug poisoning  crisis  one needs much better understood order save lives   maiasz via vice,2
9.66416E+17,Gov Opioid Crisis  anyone legislature wants see cuts Department Health  admin expanded Medicaid  working poor  included  people accessing substance abuse treatment  also seen decrease prescriptions ,0
9.66416E+17,Seeking answers opioid crisis summit  Pete Sessions waged war marijuana,0
9.66416E+17,OPIOID REFUGEE CRISIS  CAUSES RECOMMENDATIONS revised    ,0
9.66417E+17,New help expecting moms addicted opioids nh vt,0
9.66417E+17,RealJamesWoods K year opioid  crisis  ,0
9.66417E+17,opioidcrisis affects many people families think  Something needs done immediately ,0
9.66418E+17,liked YouTube video   MMS Hit piece  Flu Shots  Vax Propaganda  Opioid Crisis,0
9.66418E+17,cryborg soooo many  know Americans prefer remain dark drone strikes let  s just take U  S  deaths aggression  hatred  overt racism  health neglect  PUERTO RICO  disappearing health insurance  ignoring opioid crisis  just starters  WH  murderers,0
9.66418E+17,Fight Opioid Crisis TigerGivingDay,0
9.66418E+17,Amidst Opioid Crisis  Best Practices SMVF Resilience  Treatment  Recovery  SAMHSA  s SMVF TA Center,2
9.66418E+17,Ohio leads nation opioid crisis  communities drained critical resources  yet AG Mike DeWine continues costly  losing efforts courts across country advance ideological views  good news  Less year left costly nonsense,0
9.66419E+17,kaitlancollins Sweet  next  Pharma lobbyists weigh opioid crisis,0
9.66419E+17,jerdewees KamVTV yes  know  pointing opioid crisis neither generational thing  derived purely intake heroin ,0
9.66419E+17,FREE Webinar March st   pm  Using Data Guide  Evaluate Responses Opioid Crisis  RIs Drug Overdose Dashboard  Brandon DL Marshall HealthyBrown hosted UMassMedical  s nnlmner Register ,2
9.6642E+17,opioid crisis  Maryland example rest nation,0
9.6642E+17,Fighting opioid crisis facts science  American Federation Teachers,0
9.6642E+17,businesses say struggling find workers can pass drug test  exacerbating skills gap ,2
9.6642E+17,police chief  governor sociologist spend   billion solve opioid crisis,0
9.6642E+17,Saving lives preventing consumption dangerous adulterants priority order effectively address opioid crisis  Listen ISIHpodcast information  harmreduction,0
9.6642E+17,bills addressing opioidcrisis  Bipartisan solutions   caleg via AddThis,0
9.66421E+17,toddcnyc AmyMek amused ignorance  memes simply state facts can find govt  countrys govt designed around selfgovernance  Freedom threatens much suggest move different country  ban heroin solve opioid crisis ,0
9.66422E+17,States legalized marijuana medicinal use seen dramatic decrease opioid use  overdose rates ,0
9.66422E+17,Let  s hope don  t solve opioid crisis morons chance try ,0
9.66422E+17, Video cashiers nodding Indiana store internet pointing opioid crisis  Entered drugs Zeitgeist November      pm,0
9.66422E+17, SUD  recovery centers closing risk   cited need state funding  GovChrisSununu  s Republican Party  Vote  bills provided   million additional state funding opioid crisis  nhpolitics,0
9.66422E+17,princessipad really  mom dying  Trying find help  Plus daily chronic pain patient  fighting laws fake opioid crisis stupid crap like Indiana  sorry doll  ,0
9.66422E+17,concern opioid crisis now  flooding streets family homes s s  hitting community hard  got damn DARE poster bumper stickers  s ,0
9.66422E+17,Recently WillFlandersWI  released new study   Flooding System   showing strong relationship opioid abuse  kids fostercare WI  Read   fosteramerica NaomiSRiley BrookingsEcon FosteringCHAMPS WILawLiberty,0
9.66423E+17,Amid opioid crisis  call safe injection sites,0
9.66423E+17, FDA announces recall dietary supplements contain opioid    Oh  thank goodness getting bottom OPIOID CRISIS  right ,0
9.66424E+17,MattWalshBlog   Prostitution legal  Two consenting adults one hurt    pain medication leads opioid crisis  criminals abuse things    Watch damn kids   Arguably  art   kinds  rather paid pet dogs,0
9.66424E+17,Sununus job just signing legislation come desk knows perfectly well can use platform lobby bills  reason decided lobby additional funding fight opioid crisis nhpolitics,0
9.66424E+17,Great discussion Good Shepherd Hospital Hermiston today combating opioid crisis  top priority HouseCommerce take conversations back nation  s capital work concrete solutions end scourge ,0
9.66424E+17,Somewhere  million Americans living chronic pain  current opioid crisis  ,0
9.66425E+17,   Medicaid Opioid Crisis  Setting Facts Straight  bslyons,0
9.66425E+17,StephArmour kristinapet WSJ  House Republicans plan hearings opioid crisis  focus law enforcement,0
9.66426E+17,Big ideas needed fight indiscriminate killer  PhillyInquirer Editorial Board says way fight opioid epidemic try big ideas ,0
9.66426E+17,legislators lost patience study groups  Spoke sevendaysvt re  lack opioidcrisis investment GovPhilScott  s budget  vtleg VTpoli wherestheurgency,0
9.66426E+17,senrobportman going take faith prayers fix opioid crisis  Rob  pretty clear point got us  HARD PASS ,0
9.66426E+17,KrisKobach WinkHartmanKS support legalization medical marijuana  Opioid crisis real  med  MJ can help,0
9.66426E+17, really need rethink entire drug policy   said Jordan Westfall  organiser President Canadian Association People Use Drugs  CAPUD      ,2
9.66426E+17,Stuck opioid crisis  officials turn acupuncture,0
9.66426E+17,  MDers surveyed GoucherPoll say medical care necessary treat addiction  MileahKromer says reflects people viewing opioid crisis public health problem  rather something blame addicts ,0
9.66427E+17,LItalianoVero RmStarred BillOReilly illegalizrd drinking driving radically reduced instances drinking driving  Yet right thinks solution guns guns  solution opioid crisis opiods  solution Abortion make abortion accessible ,0
9.66427E+17,Last Call  Opioid Crisis Makes Addiction Restaurants Even Deadly,0
9.66427E+17,N  J  county suing members Sackler family  owns Purdue Pharma  opioid addiction crisis  lawsuits focused Purdue family  via WSJ,0
9.66427E+17,good news story WellCareHealth  midst opioid crisis  health care plan denies generic buprenorphine ,0
9.66427E+17,jameshaning will turn opioid crisis talk action,0
9.66428E+17,  M Grant Help Pregnant Women Opioid Use Disorders  New Hampshire News,0
9.66428E+17, OPIOID REFUGEE CRISIS  CAUSES RECOMMENDATIONS revised      ThomasKlineMD,0
9.66429E+17,anybody cspan   Rep Dave Reichert speaking opioid crisis,0
9.66429E+17,TechnicallyPHL reports incredible story involving PennNursing Innovation Specialist  marionleary  saving life EaglesParade,0
9.66429E+17,funder Soros funded teenagers cared Opioid crisis killing teenagers daily US ,0
9.6643E+17,proud work DesautelHege campaign addressing opioid crisis Washington State  wearedh,0
9.6643E+17,SGottliebFDA BIG PHARMA blame OPIOID CRISIS   attack Kratom just another smokescreen NOTHING  lining GREEDY POLITICIANS POCKETS  FDA lost credibility  well CMS  ppl just GREEDY GRIFTERS like everyone else admin ,0
9.6643E+17,Law enforcement will solve drug crisis  Drug abuse driven largely demand  supply  Reduce demand  matter much supply exists  drug crisis will diminish  via washingtonpost,2
9.6643E+17,terribly irresponsible argument Administration make  argument simultaneously belies sincerity Administrations efforts address opioid crisis sincerity claims want health insurance coverage Americans  Via sangerkatz,0
9.6643E+17,revealing analysis opioid crisis,0
9.6643E+17,WittELiberal CBSNews Just Opioid Crisis  still nothing  Sessions wanting go legalized marijuana instead,0
9.66431E+17,ThinkAnthem POTUS opioid crisis another joke GOP laughing  Trump pounded table days  Hired opioid czar  heard nothing  Trump  GOP able satisfy press things cooled  Trumps  GOPs drug company donors still pushing drugs ,2
9.66431E+17,cornellbelcher Forgive  opioid crisis  made cuts  assigned Kellyanne charge  little faith   hope wrong,0
9.66431E+17,desertjumpboots RepMetcalfe damn facts  McFarland  think adult conversation  maga land BELIEVE matters  solution guns guns  opioid crisis ,0
9.66431E+17,bacontexas GrizzleMeister Let  s banks control doctors prescriptions also since  re middle opioid crisis  Will DMV handle controlling explosive material used car bombs ,0
9.66431E+17,UTSWNews PeteSessions HHSRegion Pete Sessions talking solving opioid crisis useless  ignorant,0
9.66431E+17,ThinkAnthem POTUS Nothing going change opioid crisis GOP voted ,0
9.66432E+17,sullydish  stunningly comprehensive  brilliant take opioid crisis ,0
9.66432E+17,QRWRtATtjbTJB WhyDontYouCare GingrichofPA lirpalomina Twitter agree Trump opioid crisis control  extent countries  countries  people can wait moths get denied  legally allowed denied,0
9.66432E+17,ICYMI  WEBINARVIDEO  Opioid Crisis  Understanding Pain Preventing Opioid Misuse  highlysubscribed webinar  speakers explored strategies help patients manage pain minimizing danger opioid misuse  Watch ,0
9.66432E+17,Want better understand drug addiction overdose crisis  CDCofBC BCCDCFoundation teaming scienceworldca increase awareness understanding around BC  s overdose crisis  Speakers  DrMtyndall sarahblyth,2
9.66433E+17,Protect empower children loved ones substance abuse  Mark calendar  attend highly informative event March nd  PM  Blossom Athletic Center  Learn facts opioid crisis can  satx opiodcrisis,0
9.66433E+17,interesting article exploring restrictions opioid prescriptions can affect suffering chronic pain  OpioidCrisis SupportDontPunish,0
9.66433E+17,DeeEnst OneVoice kind feel ashamed know opioid crisis sooner months ago pain patient almost  yrs now  get fu  ked ,0
9.66433E+17,Trump Foolishly Thinks Can Solve Opioid Crisis Zero Cash Dumb Ad Campaign,0
9.66433E+17,City Portland announces will sue drug industry opioid crisis  Six months Multnomah County filed   million lawsuit Purdue Pharma opioid manufacturers  Portland City Council unanimously decided also take legal ,2
9.66433E+17,WeedFeed Republican Congressman Tells Doctors Cannabis Prohibition Will Solve Opioid Crisis,0
9.66434E+17,Huntington  W  Va   Fire Chief Jan Rader talks role documentary  Heroin  e   challenges community country face opioid crisis ,0
9.66434E+17,want make opioid crisis worse  cut medicaid  plain simple cutting medicaid solving opioids unless policy proposal fill gap create,0
9.66435E+17,TheMarkPantano kids murdered school  guns aren  t allowed last place  d think drop kids never see  Just like opioid crisis  let happen enough white kids watch happens  Every day lives affect negatively guns ,0
9.66435E+17,looking WA state military veterans chronic pain impacted  opioid crisis  w  undertreated pain tell stories elected officials   know  veteran family wants share  please DM  chronicpain theATIPUSA,0
9.66435E+17,looking WA state Union members laborers chronic pain impacted  opioid crisis  w  undertreated pain tell stories elected officials   know  someone wants share  please DM  chronicpain theATIPUSA,0
9.66435E+17,Opioid dependence recovery treatment  opioid crisis  overdose prevention,0
9.66435E+17,Fight opioid crisis physician assistants,0
9.66435E+17,chrislhayes kinda like approach opioid crisis infrastructure healthcare ,0
9.66435E+17,SheilaToomey NicoleInPain ThomasKlineMD  m getting info place studies LoyolaMarymount perhaps  re finding information elsewhere fine  seem set views look twitter bio can tell  re firm ways ,0
9.66435E+17,man AmericanAir flight seemingly OD  d   s okay  emergency land right takeoff  opioid crisis alive well America airline ,0
9.66435E+17,House Energy  Commerce Committee announces hearings combat opioid crisis,0
9.66435E+17,TheBeatWithAri Yup  Just opioid crisis right peace Middle East,0
9.66435E+17,guns campus sounds like single ridiculous solution  solution drink driving everyone drink drive  solution opioid crisis everyone become abusers ,0
9.66436E+17,Doctors insurance companies embrace acupuncture treat chronic pain opioid crisis grips America usa acupunctureworks nomorepain nodrugs nopain providence virginia dublin ireland veterans via MailOnline,0
9.66436E+17,America Pretty White Kid Syndrome  social issues engaged lens impact photogenic white teenagers  opioid crisis  gun violence  student debt  everything ,0
9.66436E+17,AmandiOnAir  m hearing guns school  harden school  etc  answer opioid crisis seems universally less pills  less prescriptions  less manufacturing  guns  answer ,0
9.66436E+17,Professional drug pushers caused hundreds thousands deaths  enough fatalities decrease overall U  S  life expectancy birth last two years running  Yet police SWAT teams pounded doors hunting drug pushers ,2
9.66436E+17,Lawmakers Still Baffled Opioid Crisis Try Tackle Addiction  WATCH ,0
9.66436E+17,Professional drug pushers caused hundreds thousands deaths  enough fatalities decrease overall U  S  life expectancy birth last two years running  Yet police SWAT teams pounded doors hunting drug pushers dow ,2
9.66436E+17,can  t believe remedy school shootings  people suggesting guns schools  fight opioid crisis prescribing opioids  Logic   ,0
9.66436E+17, s late sign attend tomorrow  s discussion opioid crisis Boston  can  t make watch online  tweet us questions   Also send tonight  ,0
9.66437E+17,HEARING  SubHealth hold first  hearings opioidrelated legislation next week entitled  Combating Opioid Crisis  Helping Communities Balance Enforcement Patient Safety    ,0
9.66437E+17,Medicationassisted treatment reduces illicit drug use  overdoses  health care costs  criminal activity  via WashDC,2
9.66437E+17, MorrowInc launches pain mgmt app tech industry addresses opioidcrisis CDC recommends chronic pain sufferers use  treatments  Nonopioid meds  physical  behavioral therapy  app fills behavioral rx w  o patients needing  see therapist ,0
9.66437E+17,Proud supported law enforcement across district  including Allegheny Countys Fraternal Order Police Lodge   Together will stop flow drugs community end opioid crisis plaguing communities,0
9.66437E+17,Emma Gonzales Kellyanne  Doesn  t opioid crisis deal ,0
9.66437E+17,response overdose crisis entirely inadequate  ottawa  SIS Ottawa  visits  day back November  Now   capacity   day  ER visits ODs continue rise theytalkwedie InjusticeIsFatal,0
9.66437E+17,Powerful presentations Dr  Wale  Dr  Yang  opioid crisis problem need work together solve FTS QF JCCChampions,0
9.66437E+17,Republican Congressman tells doctors cannabis prohibition will solve opioid crisis,0
9.66438E+17,MarijuanaPolicy PeteSessions wants blame  merchants addiction  please find people od  ing opioids ask discovered  begin drs office  really want talk gateways opioid crisis discuss Big Pharma blame  Smh ignorance ,0
9.66438E+17,Big Pharma Family Brought Us Opioid Crisis via PopResistance,0
9.66438E+17,CBSMiami Shame took Massacre ParklandDouglas awake Nation glaring crisis far almost daily occurrence America  s Black inner cities  Youth violence  irrespective weapon  pernicious opioid epidemic afflicting Nation ,0
9.66438E+17,Republicans can  t fix anything  Democrats fixed Great Depression  Republicans  just say  campaign led opioid crisis  Now  re nothing school shootings ,0
9.66438E+17,opioid crisis already severe impact economy Ohio foster care costs increasing  employers find employees can pass drug tests  healthcare costs continue rise  Learn article DispatchAlerts ,2
9.66438E+17,Amid opioid crisis  call safe injection sites,0
9.66438E+17, absolute crisis America   Lawmaker pushes resolution calling Utah attorney general sue opioid epidemic,0
9.66439E+17,Initiative Public Deliberation WSU Vancouver invites public participate discussion opioid crisis  Small group conversations opioid abuse Southwest Washington will take place  p  m  Tues Feb    wsuv wsuvancouver,0
9.66439E+17,stopped JSunNews today talk work Senate address opioid crisis  lower health care premiums  simplify FAFSA,0
9.66439E+17,Saying can stop school shootings arming teachers like saying can stop opioid crisis making doctors prescribe morphine patient needs Advil,0
9.66439E+17,City Portland sue drug industry opioid crisis via KGWNews,2
9.66439E+17,TomSteyer want see list lawmakers take monies Big Pharm AMA ofthe Opioid crisis  NRA Satan gun violence person commits ACT entities dump DRUGS citizens must  THINKING ,0
9.66439E+17, HouseCommerce SubHealth chair michaelcburgess issues official notice Feb   opioidcrisis hearing  first three  examine legislative solutions opioidepidemic opioids pharma biotech,0
9.6644E+17,Thank office Representative MikeKellyPA touring UPMC Hamot hearing great services  programs  jobs Erie region  Happy discuss important issues opioid crisis drug prices ,0
9.6644E+17,brianklaas opioid crisis  Shut take another pill ,0
9.6644E+17,WVU Festival Ideas panel addressed West Virginias opioid crisis Tuesday evening  panel  BBER Director John Deskins said tracking damage epidemic economy will help lawmakers realize scope problem ,0
9.6644E+17,KingAndrewCuomo NYGovCuomo Perfect timing though  opioid crisis going years  Thankfully  s election year  Andy tackle problem  ,0
9.6644E+17, govs  Opioid Crisis  killing people ,0
9.6644E+17,Great meeting today VicFedeliMPP  JeffYurekMPP  billwalkermpp discuss cannabis public education action opioidcrisis Ontario onpoli onhealth CNAQueensPark,0
9.6644E+17,WAYNE mikeZollo either stupid ignorant  say let enough white kids die lack common sense gun laws things change less effort just like opioid crisis  minorities affected drugs since   s nothing happend  Let white die,0
9.66441E+17,Climate crisis  Opioid crisis  mass shootings crisis  affordable housing crisis  student debt crisis  Syrian crisis  Yemeni crisis  refugee crisis  bees crisis  DACA crisis  police brutality crisis  Korean crisis ,0
9.66441E+17, Impact Opioid Crisis Healthcare System  ,0
9.66441E+17,,0
9.66441E+17,ddale like saying solution opioid crisis opioids ,0
9.66441E+17,JoyAnnReid  can solve opioid crisis giving people opioids ,0
9.66441E+17, AssemblyGOP   AsmEvanLow   MarieWaldron,0
9.66441E+17,ShareOurPainAR will shared various media outlets certain members congress  goal get much coverage can side story  just hysteria socalled opioid crisis  Hope helps ,0
9.66441E+17,midst opioid crisis  Colorado  s largest drug treatment provider shut  went wrong ,2
9.66441E+17,Bipartisan Coalition California Assemblymembers Announce Legislation Combat OpioidCrisis  via AddThis,0
9.66442E+17,NY Poverty Update  Sackler family made billions opioid crisis,0
9.66442E+17,thoughtful piece content read  seen opioid crisis   poppy  s paradox profoundly human one  want bring Heaven Earth  must also bring Hell   via intelligencer,0
9.66443E+17,DownWithDamon know really help opioid crisis  heroine   Said one ever,0
9.66443E+17,Trump Declare Opioid Crisis National Emergency,0
9.66443E+17,CharlesMBlow Just like opioid crisis can curbed everyone using opioids  Just like economic equality can attained making poor  poorer  Just like cancer can cured cancer  Just like ISIS can defeated creating terrorists  GopNonsense,0
9.66444E+17,Newborn babies caught tentacles Ontario  s opioid addiction crisis  Toronto Star,0
9.66444E+17,just sad reality devastating epidemic caught grips ,0
9.66444E+17,BakariSellers just need better opioids stop opioid crisis  ,0
9.66444E+17,Trump  s school shooting solution equivalent ending opioid crisis giving everyone addicted heroin ParklandStudentsSpeak,0
9.66444E+17,Thank senatorshaheen fighting grant New Hapmshire nhpolitics,0
9.66444E+17,Medical Treatment Key Battling Opioid Crisis  ASHP,0
9.66444E+17,Just understand  way prevent teen pregnancy abstinence  way prevent gun violence guns  put us opioid crisis  Methinks  allornothing  approach policy conversations may working  ,0
9.66444E+17,opioid crisis UPMCpolicy pain management doctors roof treat patients like junkies  Never truly listening patient carrying problem found medication  Time find help BHS,0
9.66444E+17,thetimes Oh yes going well US  cough  opioid crisis  Address causes depression  poverty  brink  overworked  underpaid  lack home ownership prospects  education access  overuse social media   Guess harder make money way though ,0
9.66444E+17,chrislhayes Just give everyone country tactical nukes  will solve everything   solve opioid crisis giving everyone opioids  Whoever happens bigger nukes  potent opioids wins ,0
9.66445E+17,love simple  powerful  tothepoint image leafly much  Medical cannabis huge component battle fix rampant opioid crisis US ,0
9.66446E+17,answer Canadas opioid overdose crisis decriminalization  say Vancouver drug users advocates,2
9.66446E+17,shannonwoodward AmericanAir Hey Opioid Epidemic started Obamas ur President now Trump really combating crisis Aggressively,0
9.66446E+17,AaronNBondar sure premise opioid crisis simply result people desperate escape everyday life ,0
9.66447E+17,OscarNominated Heroin  e  Director Documenting National Opioid Crisis ,0
9.66447E+17,guardian opioid crisis  Shut take another pill ,0
9.66447E+17,ICYMI  Congress begin hearings opioid crisis employeebenefits,0
9.66447E+17,Independent opioid crisis  Shut take another pill ,0
9.66447E+17,CTs Opioid Crisis  Connecticut House Democrats,0
9.66447E+17,Communities Care Coordinator Kim Lefler Payson City Mayor Bill Wright among local leaders press event last week concerning opioid crisis  efforts prevent addiction overdose deaths   opioidepidemic addictionprevention,0
9.66447E+17,Thanks KeeneState us Open College event opioid crisis tonight  mentalhealthparity,0
9.66447E+17,steelovaries WhiteHouse Maybe opioid crisis worse sold freely drug stores  drug shows  purchaser use responsibly  sound ridiculous  Less access restrictions weapons war make American streets safer ,2
9.66447E+17,JohnnyUtah cooterGSR Make double secret illegal   ban soda  smokes  trans fat  anal sex  heroine  meth  cocaine  etc  banned  will win war drugs  defeat opioid crisis ,0
9.66448E+17,Studies shown safe injection sites can reduce overdose deaths   s safe injection sites can help curb ongoing opioid crisis ,0
9.66448E+17,chrislhayes Also Opioid Crisis ,0
9.66448E+17,Study Offers New Approach Combat Opioid Crisis,0
9.66448E+17,chrislhayes Yeah  heroine best course action fight opioid crisis ,0
9.66448E+17,solution opioid crisis going opioids  isn  t ,0
9.66448E+17,LuvMultimedia whilsttweet NRA like solving opioid crisis handing oxy scripts ,0
9.66449E+17,Federal prosecutors taking efforts combating opioid crisis notch includes cracking fueling addiction ,0
9.66449E+17, ChicoPolice taking new step addressing opioid crisis Butte County  details will entail  pm ,0
9.66449E+17,One town   people   million opioid pills ,0
9.66449E+17,healthcare system scrambles find new ways treat patients without opioids  technology companies stepping alternatives    Geekwire  ChronicPain OpioidEpidemic DigitalHealth,0
9.6645E+17,doctor America accessible  nuanced storytelling podcast health celinegounder  series opioid overdose crisis  new episodes,0
9.6645E+17,GaryConkling thehill Thanks Trump solve opioid crisis really need intervention,0
9.6645E+17,MSNBC hjmbearfan guns solution  Just like drugs solution opioid epidemic  bastards want make money crisis selling ridiculous argument  Enough GunControlNow,0
9.66451E+17,rklein  Mr President opioid crisis    ok  just take another tablet  ,0
9.66452E+17,City Portland announces will sue drug industry opioid crisis via PDXBizJournal,2
9.66452E+17,Canadas opioid crisis spreading smaller communities struggle cope,0
